job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI05711,AI Consultant,45876,USD,EN,FL,Japan,L,Japan,100,"Statistics, Git, Data Visualization",PhD,0,Consulting,2024-06-06,2024-06-21,2355,7.6,Future Systems
AI05712,AI Specialist,92282,USD,EN,PT,Switzerland,M,India,100,"Spark, Docker, NLP",PhD,1,Consulting,2025-02-22,2025-03-15,809,9.9,DataVision Ltd
AI05717,ML Ops Engineer,208235,USD,EX,FL,Norway,M,Norway,0,"Tableau, Git, Azure, Python",Master,11,Healthcare,2024-07-31,2024-10-12,2083,9.4,Neural Networks Co
AI05721,Autonomous Systems Engineer,146198,EUR,EX,PT,Germany,M,India,100,"MLOps, Linux, Tableau",Bachelor,12,Retail,2024-05-13,2024-06-14,1153,9.3,Digital Transformation LLC
AI05725,Autonomous Systems Engineer,85686,USD,EN,PT,Switzerland,M,Switzerland,100,"Scala, Spark, Java, Kubernetes, Statistics",Master,1,Government,2024-08-04,2024-10-15,2372,7.5,Cognitive Computing
AI05726,Autonomous Systems Engineer,211840,USD,EX,FT,Switzerland,M,Germany,50,"Python, Azure, Mathematics, GCP",PhD,13,Telecommunications,2024-06-27,2024-09-04,1432,9.2,Algorithmic Solutions
AI05727,Head of AI,129157,EUR,SE,FL,France,L,France,50,"GCP, Linux, Hadoop",Master,5,Media,2024-08-18,2024-10-04,790,8.6,Neural Networks Co
AI05729,AI Architect,201159,USD,EX,CT,Sweden,S,Sweden,0,"Git, GCP, Spark",PhD,12,Retail,2024-01-11,2024-03-09,2448,7.9,Future Systems
AI05731,Data Scientist,238769,USD,EX,FL,Australia,M,Australia,100,"Kubernetes, Deep Learning, TensorFlow",Bachelor,13,Government,2024-10-04,2024-11-19,1847,8.3,DeepTech Ventures
AI05732,AI Specialist,69843,USD,MI,FL,Sweden,S,Sweden,0,"Kubernetes, Linux, MLOps",Master,2,Finance,2024-09-02,2024-09-28,1076,6.4,Machine Intelligence Group
AI05734,ML Ops Engineer,108525,USD,MI,FL,Sweden,M,Sweden,100,"TensorFlow, Statistics, AWS",Bachelor,3,Telecommunications,2024-11-13,2025-01-01,1201,8.7,DeepTech Ventures
AI05735,Autonomous Systems Engineer,95384,USD,SE,CT,Ireland,L,Norway,50,"Python, Azure, TensorFlow, Linux",Master,6,Gaming,2024-04-04,2024-04-28,1878,8.5,Digital Transformation LLC
AI05736,AI Architect,69671,USD,MI,FT,Japan,L,Japan,100,"Git, Azure, Computer Vision",Master,2,Technology,2025-02-06,2025-03-05,1922,5.7,Quantum Computing Inc
AI05739,AI Architect,74353,USD,MI,FT,Israel,M,Israel,50,"PyTorch, Linux, Scala, Git, SQL",Master,3,Consulting,2024-07-02,2024-08-11,1643,6.4,Predictive Systems
AI05741,Data Analyst,96275,USD,SE,CT,Finland,M,Israel,100,"SQL, Linux, Hadoop, Scala, Kubernetes",Master,5,Finance,2024-05-18,2024-07-04,1709,6,Cloud AI Solutions
AI05742,AI Software Engineer,115623,USD,MI,FT,Australia,L,Australia,50,"Azure, AWS, Linux, NLP",Master,3,Education,2024-06-29,2024-08-30,1558,9.2,Quantum Computing Inc
AI05749,Research Scientist,47021,USD,EN,FL,Austria,S,Austria,0,"Kubernetes, Computer Vision, Deep Learning, Python",Bachelor,1,Telecommunications,2024-05-05,2024-05-31,1419,7.7,Digital Transformation LLC
AI05750,Computer Vision Engineer,78962,USD,MI,FL,Australia,S,Australia,0,"Tableau, NLP, Scala, SQL, Java",Master,2,Real Estate,2024-09-17,2024-11-23,1875,6.2,Future Systems
AI05753,Computer Vision Engineer,94613,USD,EN,PT,Switzerland,S,Switzerland,50,"Tableau, SQL, Deep Learning, Mathematics",PhD,0,Gaming,2025-03-09,2025-05-07,1269,9.4,Neural Networks Co
AI05755,AI Product Manager,64771,GBP,EN,FT,United Kingdom,L,United Kingdom,50,"SQL, Python, Kubernetes",PhD,0,Real Estate,2024-05-05,2024-05-25,516,5.7,Future Systems
AI05756,Machine Learning Engineer,82330,EUR,EN,CT,Germany,L,Germany,0,"PyTorch, Scala, Git, Deep Learning",Bachelor,0,Transportation,2024-09-07,2024-10-15,754,8.4,Predictive Systems
AI05758,Machine Learning Engineer,103661,USD,SE,PT,South Korea,M,United Kingdom,0,"R, SQL, Deep Learning",Master,7,Technology,2024-08-24,2024-09-09,2190,6.9,Smart Analytics
AI05760,Principal Data Scientist,107467,USD,SE,FL,Israel,L,Israel,100,"SQL, Java, NLP",Bachelor,9,Manufacturing,2025-04-13,2025-06-13,1379,7,DataVision Ltd
AI05762,AI Research Scientist,248341,EUR,EX,FT,France,L,France,50,"Spark, Tableau, Kubernetes",PhD,13,Finance,2024-11-05,2024-12-16,1550,7.2,Neural Networks Co
AI05763,NLP Engineer,73665,EUR,MI,FT,Netherlands,S,Ireland,50,"AWS, Azure, Linux, Git",Master,3,Education,2024-08-02,2024-09-26,2276,5.1,Algorithmic Solutions
AI05764,Computer Vision Engineer,45917,USD,MI,CT,India,S,India,50,"Azure, SQL, Spark, PyTorch",Bachelor,2,Transportation,2024-10-13,2024-11-03,2488,8.6,Autonomous Tech
AI05767,Data Scientist,70073,USD,MI,FT,Japan,S,Germany,0,"Tableau, Python, NLP",Bachelor,3,Technology,2024-07-27,2024-08-30,1376,7.1,Digital Transformation LLC
AI05771,Head of AI,98509,USD,SE,PT,Austria,L,Switzerland,100,"Java, Computer Vision, R, Azure",Master,5,Real Estate,2024-08-15,2024-10-06,2163,8.7,Cognitive Computing
AI05772,Principal Data Scientist,151167,USD,SE,FL,Singapore,L,Singapore,0,"GCP, Docker, Git, Linux",PhD,8,Real Estate,2024-01-31,2024-02-28,2310,9.7,Cloud AI Solutions
AI05778,AI Research Scientist,92080,EUR,MI,FL,France,L,France,0,"Python, TensorFlow, PyTorch, Azure, MLOps",Master,3,Consulting,2024-02-25,2024-04-17,1926,9,Smart Analytics
AI05780,Machine Learning Engineer,57217,USD,EN,CT,China,L,China,0,"R, Kubernetes, Python, Statistics, Linux",PhD,1,Education,2024-02-13,2024-03-08,1234,7.4,Cloud AI Solutions
AI05781,AI Consultant,104573,EUR,MI,CT,Germany,M,Germany,0,"Scala, Java, Spark, NLP, MLOps",Bachelor,4,Telecommunications,2024-11-04,2024-12-14,2341,5.7,Cognitive Computing
AI05783,Data Analyst,51057,USD,MI,FL,Finland,M,Finland,0,"Statistics, Scala, Tableau, Azure",PhD,4,Finance,2025-03-16,2025-04-13,1553,7.3,Predictive Systems
AI05785,Data Scientist,44975,USD,EN,PT,Finland,L,Switzerland,0,"TensorFlow, Mathematics, Scala, Kubernetes",Master,1,Consulting,2024-01-02,2024-01-19,1760,8,AI Innovations
AI05787,AI Product Manager,35078,USD,EN,FL,South Korea,S,South Korea,50,"R, Tableau, Hadoop",Master,1,Energy,2024-08-22,2024-10-27,1545,8.6,Autonomous Tech
AI05788,AI Architect,75357,GBP,MI,FL,United Kingdom,S,United Kingdom,100,"TensorFlow, Python, Data Visualization, GCP",Master,2,Real Estate,2024-12-25,2025-01-29,1756,7.2,Digital Transformation LLC
AI05789,Head of AI,101372,EUR,MI,PT,France,L,Netherlands,100,"Mathematics, Python, TensorFlow",Master,2,Retail,2025-02-16,2025-04-22,1233,5.4,Predictive Systems
AI05791,Machine Learning Engineer,48706,USD,EN,CT,Japan,S,China,100,"NLP, Kubernetes, AWS",Bachelor,1,Gaming,2024-04-30,2024-05-21,1210,5.4,AI Innovations
AI05792,Robotics Engineer,55338,USD,EN,CT,Japan,M,Japan,0,"Hadoop, MLOps, Deep Learning, SQL, TensorFlow",Bachelor,0,Gaming,2024-07-31,2024-08-31,1073,9.7,Predictive Systems
AI05793,Machine Learning Researcher,101464,USD,MI,CT,Switzerland,S,Switzerland,0,"TensorFlow, Kubernetes, Statistics, SQL, Spark",Bachelor,3,Media,2024-10-15,2024-12-06,2000,8.2,TechCorp Inc
AI05794,Autonomous Systems Engineer,100300,USD,MI,FL,Sweden,M,Singapore,100,"Spark, R, Java, Computer Vision",Bachelor,4,Healthcare,2025-04-13,2025-05-22,2175,5.4,DataVision Ltd
AI05795,Machine Learning Engineer,58275,USD,MI,FL,Finland,S,Japan,50,"Hadoop, Tableau, Spark, Scala",Master,2,Consulting,2024-04-12,2024-05-28,2117,9.5,Cognitive Computing
AI05796,ML Ops Engineer,45661,USD,EN,CT,Japan,S,Japan,0,"Python, Mathematics, TensorFlow, Spark",Master,1,Retail,2024-10-10,2024-11-26,607,6.4,Cloud AI Solutions
AI05797,Machine Learning Researcher,46713,USD,EN,CT,Sweden,S,Sweden,100,"PyTorch, SQL, Linux, MLOps, Java",PhD,1,Technology,2024-04-13,2024-05-07,618,7.5,Quantum Computing Inc
AI05798,Computer Vision Engineer,62269,USD,MI,FT,Japan,L,Germany,100,"TensorFlow, Python, Deep Learning, Docker",PhD,4,Gaming,2025-04-09,2025-05-23,836,5.7,Algorithmic Solutions
AI05799,Head of AI,82092,USD,MI,PT,Finland,L,Finland,0,"SQL, PyTorch, Docker, Kubernetes",Bachelor,4,Manufacturing,2024-05-24,2024-07-23,619,6.6,Advanced Robotics
AI05800,Head of AI,101742,USD,SE,CT,China,M,China,50,"Linux, AWS, Hadoop",PhD,9,Technology,2024-02-15,2024-03-03,2204,9.3,Quantum Computing Inc
AI05802,Data Analyst,48152,USD,EN,PT,India,M,India,50,"AWS, Spark, Linux, PyTorch",Master,1,Healthcare,2025-01-20,2025-03-27,2303,9.6,Advanced Robotics
AI05805,AI Architect,195938,USD,EX,PT,Sweden,L,Sweden,0,"Data Visualization, Scala, Kubernetes",Master,11,Government,2024-04-14,2024-06-10,1672,9.8,Cloud AI Solutions
AI05806,Machine Learning Engineer,66539,USD,MI,CT,China,M,China,50,"TensorFlow, Git, Python",Bachelor,2,Education,2025-03-19,2025-04-22,1176,6.4,Algorithmic Solutions
AI05807,AI Software Engineer,89067,EUR,EN,CT,Germany,L,Germany,0,"Python, TensorFlow, Docker, PyTorch, Azure",PhD,1,Manufacturing,2024-12-17,2025-02-15,1430,7.3,Advanced Robotics
AI05808,Research Scientist,87710,USD,MI,PT,Australia,L,Israel,50,"Mathematics, MLOps, Computer Vision, PyTorch, Scala",Master,2,Government,2024-03-24,2024-04-27,627,7.2,DataVision Ltd
AI05810,Computer Vision Engineer,171380,USD,EX,FL,Israel,M,Israel,50,"AWS, Linux, Data Visualization, NLP, Statistics",Bachelor,12,Government,2024-06-21,2024-08-02,875,8.9,Predictive Systems
AI05811,NLP Engineer,138709,USD,MI,PT,United States,L,United States,50,"Kubernetes, Python, Mathematics",Master,4,Energy,2024-03-14,2024-04-21,602,7.6,Smart Analytics
AI05812,AI Research Scientist,73556,EUR,EN,FL,Netherlands,S,Netherlands,50,"PyTorch, TensorFlow, R",PhD,1,Gaming,2025-03-31,2025-05-13,1697,7.4,Cognitive Computing
AI05813,Autonomous Systems Engineer,37672,USD,EN,PT,India,S,India,50,"AWS, Python, Mathematics, TensorFlow",Master,1,Automotive,2024-01-25,2024-02-15,1993,7.9,DataVision Ltd
AI05814,Deep Learning Engineer,197641,USD,SE,CT,Denmark,M,Denmark,0,"GCP, R, MLOps, Hadoop",Bachelor,8,Automotive,2024-10-29,2024-12-07,569,9.6,Predictive Systems
AI05816,Principal Data Scientist,51975,USD,EN,FL,Australia,M,Australia,100,"AWS, Azure, SQL, Spark",Bachelor,1,Energy,2025-02-20,2025-03-14,2477,5.1,Quantum Computing Inc
AI05817,Research Scientist,60134,USD,MI,FL,China,L,Singapore,0,"Mathematics, Statistics, Linux, Tableau, Deep Learning",Bachelor,2,Healthcare,2024-08-17,2024-10-07,553,6.5,Neural Networks Co
AI05820,Research Scientist,65494,USD,SE,FL,Japan,S,Singapore,0,"Data Visualization, NLP, Deep Learning, Kubernetes",PhD,5,Transportation,2024-12-28,2025-02-23,2285,6.4,Cognitive Computing
AI05821,Deep Learning Engineer,82178,USD,EN,FL,Norway,M,Norway,0,"Docker, Linux, GCP, Python",Bachelor,0,Healthcare,2024-04-10,2024-06-11,1845,8,Cloud AI Solutions
AI05822,Deep Learning Engineer,101619,USD,MI,CT,United States,L,United States,100,"Java, Deep Learning, Docker",Bachelor,4,Consulting,2024-12-09,2025-01-12,2175,9.9,Future Systems
AI05823,ML Ops Engineer,53986,USD,EN,FT,Sweden,S,Japan,50,"Kubernetes, Hadoop, Scala, GCP",PhD,1,Automotive,2025-04-06,2025-05-22,1870,9.5,TechCorp Inc
AI05824,Data Analyst,92625,EUR,SE,FL,France,S,France,50,"PyTorch, AWS, SQL, Scala, TensorFlow",Master,7,Technology,2024-04-24,2024-05-31,2243,5.4,Digital Transformation LLC
AI05826,AI Specialist,66469,EUR,EN,FL,France,L,France,50,"Kubernetes, Scala, Spark, Computer Vision, Hadoop",PhD,0,Technology,2025-02-20,2025-04-13,1647,7.6,Quantum Computing Inc
AI05827,Principal Data Scientist,51562,USD,EN,FL,Sweden,S,Sweden,100,"Java, TensorFlow, MLOps, Linux",Bachelor,0,Healthcare,2024-11-28,2025-01-19,1448,9,Cloud AI Solutions
AI05828,Robotics Engineer,101007,USD,EX,PT,Austria,S,Austria,0,"Spark, SQL, Java, Azure, MLOps",Master,14,Media,2024-02-26,2024-05-04,1804,9.9,Quantum Computing Inc
AI05830,Research Scientist,42122,USD,EN,FT,South Korea,M,South Korea,100,"PyTorch, Linux, NLP, GCP, SQL",PhD,1,Telecommunications,2025-01-27,2025-03-11,2217,8.6,Neural Networks Co
AI05831,AI Consultant,66992,EUR,EN,FL,France,M,France,50,"Data Visualization, SQL, Azure, Docker",Master,0,Consulting,2024-01-02,2024-01-27,1199,8.8,AI Innovations
AI05834,Data Analyst,103487,USD,SE,FL,Canada,M,Canada,100,"Spark, Python, Linux, TensorFlow",Bachelor,8,Technology,2025-04-20,2025-06-21,2219,8.9,AI Innovations
AI05835,Data Engineer,55859,USD,MI,FL,Austria,M,Canada,0,"Scala, Linux, Statistics",Master,4,Energy,2024-12-10,2025-02-19,1317,9.2,Digital Transformation LLC
AI05836,Principal Data Scientist,129593,USD,MI,FL,United States,M,United States,0,"NLP, R, MLOps, Statistics",Master,2,Healthcare,2025-04-01,2025-04-24,2227,9.5,DataVision Ltd
AI05839,AI Research Scientist,120099,USD,SE,PT,Australia,M,Australia,50,"Kubernetes, MLOps, Spark, Scala, Hadoop",PhD,7,Telecommunications,2024-06-15,2024-07-05,1736,8.8,Future Systems
AI05840,AI Consultant,133076,USD,EX,CT,Ireland,S,Ireland,0,"Linux, Tableau, SQL",Master,12,Education,2025-01-19,2025-03-15,1914,5.1,Digital Transformation LLC
AI05842,Deep Learning Engineer,230984,EUR,EX,PT,Netherlands,S,Netherlands,0,"SQL, Hadoop, Statistics",Master,14,Retail,2025-04-06,2025-05-27,2243,9.7,Advanced Robotics
AI05843,Deep Learning Engineer,57312,USD,EN,FL,Australia,S,Australia,100,"SQL, Python, Git, AWS, Linux",Bachelor,0,Retail,2024-10-09,2024-12-08,713,5.3,Quantum Computing Inc
AI05844,Data Scientist,126072,USD,SE,FT,Sweden,L,Denmark,0,"PyTorch, Git, MLOps, Kubernetes",Master,9,Finance,2024-10-24,2024-12-07,576,9.2,Neural Networks Co
AI05846,AI Architect,101102,USD,SE,FT,Japan,L,Japan,0,"PyTorch, Java, Deep Learning",Bachelor,6,Technology,2024-05-11,2024-07-07,907,5.7,Algorithmic Solutions
AI05847,Robotics Engineer,318078,USD,EX,CT,Denmark,L,Denmark,100,"NLP, GCP, Java",PhD,11,Automotive,2024-09-03,2024-11-02,2250,8.7,Machine Intelligence Group
AI05849,Principal Data Scientist,66282,USD,EN,CT,Switzerland,S,Switzerland,100,"Linux, Git, Azure, Tableau, AWS",PhD,0,Retail,2024-06-06,2024-07-28,1236,6.9,Neural Networks Co
AI05850,Data Scientist,84634,USD,SE,CT,China,S,China,0,"Deep Learning, Python, Kubernetes, SQL, R",Bachelor,8,Consulting,2025-02-26,2025-03-29,1602,6.2,Machine Intelligence Group
AI05851,ML Ops Engineer,85112,USD,EN,PT,Switzerland,M,Switzerland,50,"MLOps, Data Visualization, SQL, Statistics",PhD,0,Energy,2025-01-15,2025-02-27,771,5.4,Cloud AI Solutions
AI05852,Head of AI,103765,USD,SE,FT,Japan,M,Norway,50,"PyTorch, Python, Scala",Master,6,Automotive,2024-05-18,2024-07-27,1981,7.1,DeepTech Ventures
AI05853,ML Ops Engineer,209153,EUR,EX,FL,Netherlands,S,Israel,0,"Kubernetes, Azure, Data Visualization, MLOps, Python",Master,14,Automotive,2024-05-15,2024-07-06,1158,6.6,AI Innovations
AI05854,AI Software Engineer,185143,GBP,SE,FT,United Kingdom,L,United Kingdom,0,"GCP, MLOps, Python",Master,5,Finance,2025-02-27,2025-03-19,2392,9.6,Machine Intelligence Group
AI05855,Robotics Engineer,65535,USD,EN,FT,Canada,L,Canada,50,"Python, Hadoop, Kubernetes",Master,0,Energy,2024-07-15,2024-09-14,1817,6.9,Predictive Systems
AI05856,Deep Learning Engineer,45865,USD,EN,FT,India,L,India,0,"Linux, Azure, TensorFlow, Statistics, Data Visualization",Bachelor,0,Consulting,2024-12-09,2025-02-08,2225,9.8,Smart Analytics
AI05857,ML Ops Engineer,159097,USD,EX,FT,Singapore,S,Singapore,100,"R, MLOps, Python",PhD,11,Gaming,2024-02-18,2024-03-06,1197,5.2,Cognitive Computing
AI05859,Deep Learning Engineer,88857,EUR,MI,FL,Germany,L,Germany,0,"TensorFlow, Kubernetes, Linux",PhD,4,Transportation,2024-06-03,2024-07-12,1126,5.2,TechCorp Inc
AI05862,NLP Engineer,54744,USD,MI,FL,Austria,S,Austria,100,"Azure, Kubernetes, Spark",PhD,3,Energy,2024-03-28,2024-04-15,756,8.2,Advanced Robotics
AI05863,AI Product Manager,173985,EUR,EX,FT,France,M,India,100,"Kubernetes, Deep Learning, GCP, AWS, R",Bachelor,10,Finance,2025-04-18,2025-05-23,2390,5.3,TechCorp Inc
AI05866,Data Analyst,48363,USD,MI,PT,Japan,S,Ireland,100,"R, NLP, SQL, Docker, PyTorch",Master,4,Education,2024-10-23,2024-12-24,761,8.8,Quantum Computing Inc
AI05868,ML Ops Engineer,90928,EUR,MI,PT,Germany,S,Germany,50,"Java, Statistics, Deep Learning, Computer Vision",Bachelor,3,Real Estate,2024-08-01,2024-09-02,1504,5.2,Neural Networks Co
AI05869,AI Product Manager,105530,EUR,MI,CT,Germany,M,Germany,0,"R, Tableau, SQL, Mathematics",Master,2,Telecommunications,2024-12-25,2025-02-24,1345,5.2,Neural Networks Co
AI05870,AI Research Scientist,67621,EUR,MI,CT,Germany,S,Germany,50,"NLP, Azure, Deep Learning",Bachelor,2,Manufacturing,2025-04-30,2025-05-25,2161,7.6,Advanced Robotics
AI05872,Autonomous Systems Engineer,100362,USD,SE,FT,Ireland,M,Ireland,50,"NLP, Hadoop, Java",Bachelor,7,Retail,2024-12-18,2025-02-22,1549,6.8,DataVision Ltd
AI05874,AI Specialist,160758,USD,EX,PT,South Korea,M,South Korea,100,"Mathematics, Git, Azure",Master,11,Education,2024-05-04,2024-05-19,1491,5.1,Digital Transformation LLC
AI05876,Data Engineer,144869,USD,MI,FT,United States,L,France,50,"Hadoop, AWS, Computer Vision, TensorFlow, Azure",PhD,2,Telecommunications,2024-08-31,2024-09-19,1653,7.8,DataVision Ltd
AI05877,Data Scientist,85641,USD,MI,FT,Canada,M,Canada,50,"Python, Kubernetes, TensorFlow, AWS",Master,3,Real Estate,2024-02-02,2024-03-14,875,9.2,Cognitive Computing
AI05878,Autonomous Systems Engineer,106957,USD,SE,FL,Finland,L,Finland,0,"Deep Learning, TensorFlow, MLOps",PhD,9,Technology,2024-03-15,2024-04-06,1199,8.5,Cloud AI Solutions
AI05879,Autonomous Systems Engineer,42185,USD,EN,FL,South Korea,L,South Korea,100,"AWS, Kubernetes, Hadoop",Bachelor,0,Automotive,2024-08-21,2024-10-25,752,9.6,Digital Transformation LLC
AI05880,Autonomous Systems Engineer,106174,USD,SE,FL,Singapore,S,Singapore,0,"R, Scala, Git",PhD,9,Media,2024-05-11,2024-06-19,1919,9.9,Predictive Systems
AI05881,AI Software Engineer,154100,USD,SE,FL,Singapore,M,Singapore,50,"Hadoop, R, Spark, Docker",Master,8,Consulting,2024-04-30,2024-05-18,2286,7.7,Future Systems
AI05883,Autonomous Systems Engineer,78724,USD,MI,FL,Australia,M,Australia,0,"SQL, Mathematics, TensorFlow, Deep Learning, Spark",Bachelor,2,Telecommunications,2024-12-30,2025-03-07,1058,7,AI Innovations
AI05885,Robotics Engineer,64132,EUR,EN,PT,Netherlands,L,Netherlands,50,"Mathematics, Spark, Tableau, PyTorch",PhD,1,Automotive,2024-02-19,2024-03-07,960,7.4,Machine Intelligence Group
AI05886,Head of AI,67262,USD,EN,FL,Singapore,S,Singapore,50,"Python, MLOps, Hadoop",PhD,1,Consulting,2024-06-20,2024-07-17,1442,6.6,Cloud AI Solutions
AI05888,AI Specialist,182070,USD,EX,PT,China,L,China,50,"Mathematics, Spark, AWS, Statistics, GCP",Bachelor,11,Media,2024-06-10,2024-08-07,2268,8.6,Predictive Systems
AI05890,ML Ops Engineer,46645,USD,EN,CT,Israel,L,Australia,0,"R, Kubernetes, GCP, Hadoop",PhD,0,Real Estate,2025-01-17,2025-02-07,832,9.7,TechCorp Inc
AI05891,Data Scientist,101981,USD,SE,PT,India,L,India,50,"Computer Vision, Docker, Mathematics, Linux",PhD,6,Healthcare,2024-10-20,2024-11-21,1243,7,Digital Transformation LLC
AI05893,Autonomous Systems Engineer,93234,USD,EX,FL,Austria,S,Austria,100,"PyTorch, AWS, Computer Vision, Deep Learning",Master,11,Media,2024-12-18,2025-01-15,790,5.7,Cloud AI Solutions
AI05894,Machine Learning Researcher,82842,USD,MI,FT,Singapore,M,Australia,0,"Scala, MLOps, Data Visualization",Master,3,Telecommunications,2024-06-21,2024-08-14,1336,6.6,Autonomous Tech
AI05896,NLP Engineer,62094,USD,MI,PT,Finland,S,Finland,100,"Python, NLP, Data Visualization, TensorFlow",Bachelor,4,Retail,2024-12-10,2025-01-08,2444,8.7,Smart Analytics
AI05897,Deep Learning Engineer,188150,USD,EX,CT,Canada,M,Canada,50,"GCP, Scala, Azure, Java",Bachelor,10,Energy,2025-04-08,2025-05-25,965,6.1,DeepTech Ventures
AI05898,Research Scientist,85992,USD,MI,FL,Canada,L,India,0,"R, SQL, NLP, Mathematics",Bachelor,2,Consulting,2024-02-06,2024-03-06,1592,5.2,Smart Analytics
AI05899,ML Ops Engineer,91631,USD,MI,FL,Sweden,M,Sweden,0,"R, Kubernetes, Java, AWS, PyTorch",Master,2,Retail,2024-06-28,2024-09-05,1089,8.9,Autonomous Tech
AI05900,Robotics Engineer,54237,USD,EN,PT,India,M,India,0,"Python, Spark, Tableau",Master,1,Finance,2024-08-19,2024-10-02,2470,10,Algorithmic Solutions
AI05901,Head of AI,152763,USD,EX,FL,United States,S,United States,50,"Python, TensorFlow, Azure, R",Master,14,Manufacturing,2024-04-13,2024-05-26,1417,6.4,Quantum Computing Inc
AI05903,Data Engineer,124141,USD,SE,PT,Sweden,M,Sweden,0,"Data Visualization, Computer Vision, Scala, PyTorch",Bachelor,9,Healthcare,2025-03-05,2025-04-08,2054,6.5,DeepTech Ventures
AI05904,AI Architect,67021,EUR,EN,FT,Germany,L,Netherlands,50,"Java, Kubernetes, MLOps, Computer Vision",PhD,1,Education,2025-01-12,2025-02-25,1295,9.8,Future Systems
AI05906,Data Analyst,94754,USD,SE,PT,Ireland,M,Ireland,100,"Computer Vision, Python, Azure, R, Mathematics",Master,7,Automotive,2024-11-15,2025-01-10,2484,8.5,Machine Intelligence Group
AI05907,AI Research Scientist,119939,USD,SE,FL,Australia,S,Australia,0,"Scala, Data Visualization, Kubernetes, Git",PhD,9,Healthcare,2025-01-04,2025-03-11,2473,6.1,DeepTech Ventures
AI05911,Machine Learning Engineer,101837,USD,EX,FL,Israel,S,United Kingdom,50,"NLP, Scala, TensorFlow, AWS, Azure",PhD,14,Automotive,2024-11-12,2025-01-09,1193,5.8,Quantum Computing Inc
AI05912,Data Engineer,156494,USD,EX,FT,Australia,S,Australia,0,"Java, Hadoop, Mathematics, Linux, Statistics",Master,13,Automotive,2024-03-26,2024-05-11,1274,5.1,Machine Intelligence Group
AI05913,AI Architect,65917,USD,MI,FL,India,L,India,50,"Data Visualization, Python, Azure, Deep Learning",PhD,3,Manufacturing,2024-08-20,2024-09-30,562,7.7,Autonomous Tech
AI05914,AI Product Manager,140237,EUR,SE,FT,Germany,M,Germany,100,"PyTorch, TensorFlow, Azure, Deep Learning",Master,6,Government,2025-02-07,2025-04-19,1714,7.7,Digital Transformation LLC
