job_id,job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI06822,AI Software Engineer,97538,SE,FL,Japan,M,Japan,0,"SQL, Git, Java, Hadoop",Bachelor,7,Retail,2024-10-18,2024-11-12,1467,5,Quantum Computing Inc
AI06823,Deep Learning Engineer,163381,EX,FL,Ireland,L,Ireland,50,"Git, Deep Learning, R, Linux",Master,10,Transportation,2024-09-15,2024-11-01,1025,6,Smart Analytics
AI06824,Autonomous Systems Engineer,94529,SE,CT,China,M,China,0,"Mathematics, MLOps, Python, TensorFlow, PyTorch",Master,7,Telecommunications,2024-12-05,2025-01-27,1657,8,AI Innovations
AI06825,Data Analyst,55725,EN,PT,Germany,M,Germany,50,"Docker, Computer Vision, R",Master,0,Media,2024-07-01,2024-09-10,515,9,Predictive Systems
AI06826,Research Scientist,267215,EX,PT,Denmark,S,United States,50,"Data Visualization, Scala, Azure",Associate,10,Automotive,2025-03-07,2025-04-12,2264,7,Advanced Robotics
AI06827,Head of AI,197931,EX,PT,Denmark,S,Denmark,0,"Spark, MLOps, Scala, Mathematics, Kubernetes",Associate,13,Finance,2025-01-28,2025-04-11,952,8,Smart Analytics
AI06828,AI Product Manager,137900,SE,FT,Singapore,S,Singapore,0,"Linux, Computer Vision, Python, TensorFlow, Git",Master,8,Real Estate,2025-03-17,2025-05-29,583,6,Machine Intelligence Group
AI06829,AI Consultant,83929,MI,CT,Germany,M,Germany,50,"PyTorch, R, Tableau",Bachelor,4,Consulting,2024-05-13,2024-05-30,2070,7,Digital Transformation LLC
AI06830,AI Research Scientist,216227,EX,PT,Denmark,M,Denmark,0,"Git, Docker, MLOps",Associate,17,Automotive,2024-08-21,2024-10-11,2181,8,AI Innovations
AI06831,AI Software Engineer,173425,SE,FT,Denmark,S,Denmark,100,"Computer Vision, Git, NLP, SQL, Statistics",Associate,7,Automotive,2024-09-04,2024-11-11,1434,5,TechCorp Inc
AI06832,Machine Learning Researcher,233862,EX,FL,Singapore,L,Singapore,100,"R, Docker, PyTorch",Bachelor,11,Gaming,2024-02-19,2024-04-01,2015,5,AI Innovations
AI06833,Principal Data Scientist,110678,SE,PT,Japan,L,Austria,50,"Docker, MLOps, Tableau, Spark",Master,8,Energy,2024-10-10,2024-12-09,2258,5,DataVision Ltd
AI06834,AI Specialist,97017,MI,FL,Singapore,S,Singapore,100,"GCP, Deep Learning, Git",Bachelor,4,Healthcare,2024-03-27,2024-05-13,1154,7,TechCorp Inc
AI06835,NLP Engineer,51383,EN,FL,Israel,L,Israel,100,"Python, AWS, TensorFlow",Bachelor,1,Technology,2025-01-03,2025-02-20,1575,7,Neural Networks Co
AI06836,AI Consultant,42188,EN,FT,Israel,S,Australia,50,"Linux, SQL, GCP, PyTorch, Spark",Associate,1,Retail,2024-08-10,2024-09-02,573,8,Smart Analytics
AI06837,AI Software Engineer,65329,MI,FL,India,L,India,0,"Git, Mathematics, Data Visualization, AWS, Linux",Master,3,Government,2024-04-18,2024-05-28,1569,7,DeepTech Ventures
AI06838,Data Scientist,196404,EX,FT,United States,L,United States,50,"Scala, Docker, Spark",Bachelor,19,Consulting,2025-04-24,2025-05-13,1684,6,DeepTech Ventures
AI06839,NLP Engineer,80021,EN,FL,Singapore,L,Singapore,0,"Scala, Deep Learning, Computer Vision, Linux",Associate,0,Gaming,2024-04-16,2024-06-14,1294,5,TechCorp Inc
AI06840,Data Engineer,152442,EX,PT,Japan,M,India,100,"Python, Java, MLOps",Associate,18,Government,2025-04-26,2025-05-28,1750,5,Quantum Computing Inc
AI06841,AI Software Engineer,138403,MI,FL,Norway,M,Norway,0,"Python, Computer Vision, Linux, TensorFlow",Master,3,Retail,2025-02-10,2025-04-11,535,5,Machine Intelligence Group
AI06842,AI Software Engineer,66443,EN,PT,Australia,S,Australia,100,"TensorFlow, AWS, Hadoop",Associate,1,Finance,2024-01-28,2024-03-21,1214,6,Smart Analytics
AI06843,Machine Learning Engineer,135299,SE,PT,United Kingdom,M,United Kingdom,0,"Linux, R, NLP, Kubernetes",Master,9,Technology,2024-07-01,2024-07-16,1195,9,Advanced Robotics
AI06844,AI Specialist,128209,EX,PT,Israel,L,Israel,100,"Kubernetes, Git, AWS, Tableau, GCP",Master,12,Healthcare,2024-08-21,2024-09-30,539,9,Machine Intelligence Group
AI06845,AI Specialist,86408,EN,PT,United Kingdom,L,Japan,100,"PyTorch, GCP, Tableau",Associate,1,Retail,2024-02-19,2024-04-16,1039,7,Neural Networks Co
AI06846,Machine Learning Researcher,115052,MI,FT,Netherlands,M,Netherlands,100,"NLP, Python, Tableau, Azure",Master,4,Retail,2025-04-02,2025-04-19,935,6,Predictive Systems
AI06847,Head of AI,33804,EN,CT,India,S,India,100,"NLP, PyTorch, SQL",Associate,1,Government,2024-11-11,2025-01-01,580,8,Digital Transformation LLC
AI06848,Computer Vision Engineer,90572,SE,CT,Finland,S,Finland,0,"NLP, Tableau, Hadoop",Master,5,Automotive,2024-08-21,2024-09-28,1752,9,DeepTech Ventures
AI06849,AI Specialist,98968,SE,CT,Singapore,S,Singapore,0,"PyTorch, Linux, Scala",PhD,5,Consulting,2024-02-19,2024-04-06,808,8,Digital Transformation LLC
AI06850,Research Scientist,65296,MI,PT,South Korea,M,South Korea,50,"Mathematics, Java, Tableau",Bachelor,2,Gaming,2024-04-12,2024-06-10,2426,7,Predictive Systems
AI06851,Machine Learning Engineer,97307,MI,PT,Netherlands,S,Netherlands,100,"Statistics, Java, SQL",Associate,2,Transportation,2024-04-22,2024-06-28,1350,9,DeepTech Ventures
AI06852,AI Consultant,89246,MI,PT,Sweden,S,Sweden,50,"Linux, SQL, PyTorch, Azure",PhD,3,Technology,2024-02-25,2024-04-21,1506,6,Algorithmic Solutions
AI06853,Data Analyst,113254,EX,CT,China,S,China,100,"SQL, Spark, GCP, Git, Scala",Bachelor,13,Automotive,2024-01-31,2024-02-16,631,8,TechCorp Inc
AI06854,NLP Engineer,105084,MI,FL,Singapore,L,Singapore,100,"Tableau, SQL, R",Associate,4,Telecommunications,2024-11-04,2024-11-29,1627,7,TechCorp Inc
AI06855,AI Consultant,60401,MI,PT,Japan,L,Japan,50,"Deep Learning, TensorFlow, Kubernetes, Docker",Associate,4,Gaming,2025-01-06,2025-02-13,1690,9,Quantum Computing Inc
AI06856,AI Architect,123730,EX,FL,Ireland,S,Ireland,100,"Data Visualization, Spark, TensorFlow",PhD,19,Education,2024-11-21,2025-01-17,972,9,Cloud AI Solutions
AI06857,Autonomous Systems Engineer,57169,EN,CT,Japan,L,Austria,50,"R, TensorFlow, Azure, Linux, Spark",Master,1,Retail,2025-03-19,2025-05-28,2276,5,DeepTech Ventures
AI06858,Deep Learning Engineer,130727,EX,FL,Austria,S,Austria,50,"SQL, Kubernetes, Azure, TensorFlow, AWS",Associate,10,Healthcare,2024-03-02,2024-05-02,1920,9,TechCorp Inc
AI06859,AI Architect,256966,EX,FL,Canada,L,Canada,100,"Python, Scala, Git, Azure",Associate,10,Real Estate,2025-03-15,2025-04-10,1724,8,Digital Transformation LLC
AI06860,AI Consultant,72663,EN,FL,United Kingdom,L,United Kingdom,50,"Python, AWS, Data Visualization, Mathematics",PhD,0,Telecommunications,2024-02-20,2024-03-08,1501,7,Future Systems
AI06861,Principal Data Scientist,57892,MI,FL,Israel,M,Israel,0,"GCP, Kubernetes, Git, Azure",Associate,3,Transportation,2024-12-30,2025-01-18,2320,9,Predictive Systems
AI06862,Data Engineer,235424,EX,PT,Denmark,S,Canada,100,"AWS, Linux, Java",Master,19,Healthcare,2024-11-07,2024-12-30,1799,5,Autonomous Tech
AI06863,NLP Engineer,152491,EX,FL,Israel,S,Israel,100,"TensorFlow, MLOps, Scala, Computer Vision",Master,16,Consulting,2024-03-30,2024-04-29,1244,6,AI Innovations
AI06864,Data Engineer,117720,MI,PT,France,L,France,0,"Tableau, GCP, Hadoop, Python",Master,2,Education,2024-02-15,2024-03-13,681,5,Neural Networks Co
AI06865,ML Ops Engineer,145834,SE,FL,Sweden,M,Sweden,50,"Linux, Python, Docker",PhD,6,Media,2024-12-31,2025-02-28,2017,8,Digital Transformation LLC
AI06866,Autonomous Systems Engineer,63289,MI,FL,Ireland,S,Denmark,0,"MLOps, Java, Data Visualization",Associate,4,Healthcare,2024-01-05,2024-02-28,1382,6,TechCorp Inc
AI06867,AI Specialist,78060,EN,PT,Canada,L,Canada,50,"Deep Learning, Kubernetes, Hadoop, Azure",Master,1,Gaming,2024-11-27,2025-01-31,1199,7,AI Innovations
AI06868,AI Specialist,160195,SE,PT,United States,L,Japan,100,"Python, Kubernetes, Scala, Spark",Master,5,Manufacturing,2024-11-05,2024-12-18,1797,8,Quantum Computing Inc
AI06869,AI Research Scientist,172544,EX,FT,Austria,M,Austria,100,"Docker, Scala, AWS, Java, R",Associate,16,Education,2024-01-08,2024-03-04,1726,9,Digital Transformation LLC
AI06870,NLP Engineer,43218,EN,FT,Austria,M,United Kingdom,100,"SQL, PyTorch, AWS, R, MLOps",Associate,0,Telecommunications,2025-01-12,2025-03-20,2335,7,Future Systems
AI06871,ML Ops Engineer,146162,SE,CT,Norway,S,India,100,"Scala, Git, MLOps, Deep Learning, Python",Master,8,Telecommunications,2024-03-05,2024-03-21,910,8,Digital Transformation LLC
AI06872,AI Research Scientist,59763,EN,PT,Austria,L,Austria,0,"Python, Mathematics, MLOps",Associate,0,Consulting,2025-02-06,2025-04-09,682,6,Cognitive Computing
AI06873,Machine Learning Engineer,174326,SE,PT,Sweden,L,Sweden,100,"NLP, PyTorch, Deep Learning, Tableau, Git",Bachelor,7,Telecommunications,2024-03-02,2024-03-30,1542,8,DataVision Ltd
AI06874,Data Engineer,233158,EX,FT,Australia,L,Australia,100,"GCP, SQL, MLOps, Docker",Associate,10,Transportation,2024-04-25,2024-06-16,2124,7,Smart Analytics
AI06875,AI Architect,76830,EN,FT,Sweden,L,Sweden,50,"Kubernetes, Spark, Data Visualization, NLP, Mathematics",PhD,0,Transportation,2024-07-06,2024-09-06,567,9,Neural Networks Co
AI06876,NLP Engineer,89822,MI,PT,Singapore,L,Singapore,0,"SQL, PyTorch, Azure, Computer Vision",Master,4,Energy,2024-01-24,2024-02-08,1135,10,Advanced Robotics
AI06877,Autonomous Systems Engineer,121014,EX,FL,Israel,L,Israel,0,"Docker, Spark, AWS, Statistics, MLOps",Master,17,Consulting,2024-08-15,2024-09-06,2289,9,Quantum Computing Inc
AI06878,Robotics Engineer,201055,EX,FL,Canada,L,Canada,0,"TensorFlow, Linux, Python",Associate,10,Real Estate,2024-07-15,2024-08-26,1262,6,Neural Networks Co
AI06879,Computer Vision Engineer,84302,MI,FT,Singapore,S,Singapore,0,"Spark, Git, Docker, AWS, MLOps",Associate,2,Real Estate,2024-11-22,2025-01-02,2437,6,TechCorp Inc
AI06880,Autonomous Systems Engineer,225505,EX,PT,Singapore,S,Singapore,50,"Spark, Python, GCP, NLP",PhD,18,Energy,2024-04-20,2024-05-11,1565,8,Future Systems
AI06881,Data Scientist,72272,MI,CT,Australia,S,Austria,50,"Mathematics, MLOps, Deep Learning",Associate,2,Energy,2024-09-23,2024-10-23,1275,7,Future Systems
AI06882,Deep Learning Engineer,97608,MI,FL,Denmark,S,Austria,50,"TensorFlow, AWS, NLP, Mathematics",Associate,2,Energy,2024-12-29,2025-02-21,1614,8,DataVision Ltd
AI06883,Machine Learning Engineer,83754,EN,PT,Canada,L,Canada,50,"AWS, Hadoop, Azure, Mathematics, R",Master,1,Telecommunications,2024-03-14,2024-04-10,2145,7,Machine Intelligence Group
AI06884,Data Engineer,60780,EN,FT,Israel,L,Austria,50,"Kubernetes, Git, Mathematics, Hadoop, Deep Learning",Bachelor,0,Transportation,2024-05-09,2024-06-13,2316,9,Neural Networks Co
AI06885,AI Research Scientist,151161,SE,FL,Switzerland,S,Australia,0,"Python, Linux, Mathematics",Master,7,Media,2024-08-23,2024-09-18,2188,6,Neural Networks Co
AI06886,NLP Engineer,85261,EN,CT,Australia,L,Australia,50,"NLP, Kubernetes, Data Visualization",Master,0,Technology,2024-07-11,2024-08-30,1409,8,DeepTech Ventures
AI06887,Research Scientist,103737,MI,FT,Australia,M,Australia,0,"PyTorch, Git, Python, Kubernetes",Master,2,Finance,2024-12-02,2025-02-05,1098,6,TechCorp Inc
AI06888,AI Consultant,52362,MI,FL,Finland,M,Finland,100,"Data Visualization, Statistics, Hadoop, PyTorch, AWS",Master,2,Government,2024-08-13,2024-09-28,835,5,Neural Networks Co
AI06889,Autonomous Systems Engineer,105572,SE,FL,Australia,M,Australia,50,"Python, TensorFlow, MLOps",Master,6,Real Estate,2024-05-19,2024-07-04,1511,6,AI Innovations
AI06890,Head of AI,98182,MI,FT,Australia,S,Australia,100,"Python, Scala, Tableau",Associate,2,Finance,2024-04-03,2024-05-20,2440,6,Quantum Computing Inc
AI06891,Data Analyst,113053,EN,CT,Switzerland,L,Switzerland,0,"Git, PyTorch, Tableau, TensorFlow, Java",Associate,0,Media,2024-05-14,2024-06-19,1547,9,Neural Networks Co
AI06892,AI Software Engineer,133412,MI,CT,Denmark,L,Denmark,0,"PyTorch, Spark, Kubernetes, Data Visualization, Tableau",PhD,4,Government,2024-03-21,2024-04-26,1288,6,Quantum Computing Inc
AI06893,Data Scientist,75895,EN,FT,Switzerland,S,Switzerland,100,"Deep Learning, PyTorch, Tableau, TensorFlow",Bachelor,1,Government,2024-11-14,2025-01-13,1118,9,DataVision Ltd
AI06894,Data Scientist,257296,EX,CT,Netherlands,M,Ireland,100,"Python, TensorFlow, PyTorch, Statistics",Bachelor,10,Government,2024-03-13,2024-05-07,1229,9,Neural Networks Co
AI06895,NLP Engineer,126342,SE,PT,Australia,L,Australia,0,"SQL, Python, MLOps, TensorFlow",Bachelor,7,Healthcare,2025-04-09,2025-04-28,589,5,Autonomous Tech
AI06896,Computer Vision Engineer,145559,SE,CT,Sweden,M,Germany,50,"Java, Spark, SQL, Computer Vision, Azure",Master,5,Manufacturing,2024-11-04,2025-01-03,1216,8,TechCorp Inc
AI06897,AI Consultant,99724,EN,PT,Switzerland,L,Switzerland,50,"Data Visualization, SQL, PyTorch, Kubernetes, Deep Learning",PhD,0,Education,2024-07-08,2024-07-30,2213,6,Smart Analytics
AI06898,AI Software Engineer,65801,EN,PT,Netherlands,M,Germany,100,"Statistics, Scala, R",PhD,0,Gaming,2024-02-04,2024-03-18,1950,5,Cognitive Computing
AI06899,AI Product Manager,73899,SE,CT,Ireland,S,Ireland,100,"TensorFlow, Python, GCP, AWS, Computer Vision",Associate,6,Finance,2025-03-14,2025-05-25,1061,6,Future Systems
AI06900,ML Ops Engineer,125706,SE,FT,Netherlands,L,Netherlands,0,"Python, SQL, Azure",Associate,7,Real Estate,2024-11-06,2024-11-21,1637,8,Cloud AI Solutions
AI06901,Machine Learning Engineer,95822,MI,FL,Australia,M,Norway,0,"Python, Scala, Data Visualization, TensorFlow",PhD,4,Retail,2025-03-03,2025-04-24,522,6,Machine Intelligence Group
AI06902,AI Specialist,114608,EN,PT,Switzerland,L,Norway,100,"Kubernetes, Data Visualization, PyTorch",Master,1,Manufacturing,2025-01-20,2025-02-03,1776,9,Digital Transformation LLC
AI06903,Deep Learning Engineer,74408,MI,FL,France,S,France,50,"Tableau, Java, Docker, Statistics, PyTorch",Bachelor,3,Manufacturing,2025-01-11,2025-02-11,886,7,DeepTech Ventures
AI06904,AI Product Manager,45507,EN,FL,China,S,China,0,"PyTorch, Azure, Linux, Git, Spark",PhD,1,Finance,2024-10-11,2024-11-15,2000,5,Machine Intelligence Group
AI06905,Autonomous Systems Engineer,129224,MI,FL,United States,M,United States,100,"Tableau, Scala, Python",PhD,3,Healthcare,2024-08-09,2024-09-04,1721,6,Predictive Systems
AI06906,NLP Engineer,38781,EN,CT,Japan,S,Japan,50,"Hadoop, TensorFlow, Python, MLOps",Master,1,Retail,2025-04-29,2025-06-26,1347,6,DataVision Ltd
AI06907,Robotics Engineer,78557,EN,CT,United States,S,United States,50,"Computer Vision, Git, Java, Kubernetes",PhD,0,Consulting,2024-02-01,2024-03-21,1148,9,Advanced Robotics
AI06908,Machine Learning Engineer,80389,MI,CT,France,L,France,50,"Git, Spark, Scala, Python",PhD,3,Education,2024-09-26,2024-11-01,1790,8,Future Systems
AI06909,AI Architect,141349,SE,FT,Singapore,L,Norway,0,"Hadoop, SQL, MLOps",PhD,5,Consulting,2025-04-06,2025-06-13,1520,5,DataVision Ltd
AI06910,AI Architect,83994,SE,FL,Austria,S,Austria,100,"Java, Kubernetes, Statistics, Computer Vision",Master,8,Consulting,2024-06-24,2024-08-12,2106,9,Future Systems
AI06911,Autonomous Systems Engineer,146889,SE,CT,Switzerland,M,Switzerland,0,"Data Visualization, Git, R, PyTorch, Docker",Bachelor,6,Education,2025-01-24,2025-04-07,2454,5,Future Systems
AI06912,Data Engineer,101087,EX,FT,Japan,S,Japan,0,"MLOps, Kubernetes, Git, Mathematics, SQL",Bachelor,18,Technology,2024-07-20,2024-09-17,1542,9,Cognitive Computing
AI06913,AI Specialist,105571,SE,FL,India,L,France,100,"GCP, PyTorch, Kubernetes",Associate,9,Retail,2024-07-13,2024-08-10,554,5,DeepTech Ventures
AI06914,Autonomous Systems Engineer,111195,SE,FL,Germany,M,Germany,50,"Kubernetes, Docker, R, Mathematics",Associate,5,Retail,2024-09-29,2024-11-02,1287,6,AI Innovations
AI06915,Data Engineer,47073,EN,FL,Ireland,S,Ireland,50,"TensorFlow, Tableau, Linux, Deep Learning, Statistics",Associate,0,Education,2024-03-28,2024-05-19,1652,9,Quantum Computing Inc
AI06916,AI Research Scientist,187698,SE,CT,Norway,M,Norway,100,"Azure, Kubernetes, GCP, Python",Master,7,Retail,2024-07-23,2024-09-05,557,8,Autonomous Tech
AI06917,AI Software Engineer,58026,EN,FL,Sweden,S,Sweden,0,"Statistics, Kubernetes, Hadoop, TensorFlow",Bachelor,1,Energy,2025-03-13,2025-04-21,877,5,Advanced Robotics
AI06918,Autonomous Systems Engineer,62788,MI,PT,South Korea,M,India,100,"GCP, Data Visualization, Python",Master,2,Telecommunications,2024-12-08,2024-12-30,871,6,Neural Networks Co
AI06919,AI Software Engineer,154530,EX,PT,China,L,France,0,"Python, TensorFlow, Spark",Master,10,Manufacturing,2024-05-27,2024-07-16,2444,6,Future Systems
AI06920,Machine Learning Engineer,123172,EX,CT,Israel,S,Finland,50,"Mathematics, R, SQL, Deep Learning, GCP",Associate,11,Government,2024-03-17,2024-05-04,1952,8,Predictive Systems
AI06921,AI Product Manager,70163,MI,FL,Netherlands,S,Denmark,50,"PyTorch, Docker, SQL, AWS, Statistics",Associate,4,Transportation,2024-03-08,2024-04-23,1519,9,Quantum Computing Inc
AI06922,ML Ops Engineer,47244,EN,FT,Australia,S,Australia,100,"Scala, Spark, Data Visualization",Master,0,Media,2024-09-29,2024-11-22,1269,7,Machine Intelligence Group
AI06923,Data Engineer,103559,MI,CT,Germany,L,Germany,100,"R, GCP, Hadoop, AWS, Python",Master,2,Media,2024-03-21,2024-05-08,1509,6,Autonomous Tech
AI06924,Machine Learning Researcher,136719,SE,FT,Sweden,M,India,100,"Hadoop, Spark, Data Visualization, MLOps, Scala",Bachelor,9,Energy,2025-02-10,2025-04-23,828,5,Advanced Robotics
AI06925,Machine Learning Researcher,212170,EX,FL,France,M,France,50,"Azure, Docker, Tableau",PhD,13,Healthcare,2024-01-26,2024-02-22,2212,9,AI Innovations
AI06926,Robotics Engineer,168619,EX,CT,South Korea,L,Sweden,100,"SQL, Java, Mathematics, PyTorch, GCP",Bachelor,13,Retail,2024-04-15,2024-06-20,1208,5,Cognitive Computing
AI06927,AI Research Scientist,74941,SE,FT,Finland,S,Finland,0,"Data Visualization, Spark, Tableau, Python, MLOps",Bachelor,9,Manufacturing,2024-04-18,2024-06-04,511,5,TechCorp Inc
AI06928,AI Architect,127028,EX,FT,South Korea,S,Japan,0,"Python, TensorFlow, Computer Vision, Mathematics, Statistics",Bachelor,17,Education,2024-01-28,2024-02-16,1234,6,Advanced Robotics
AI06929,Research Scientist,68975,EN,FL,United Kingdom,S,India,50,"Python, Mathematics, Kubernetes, Azure, Git",PhD,0,Education,2024-10-13,2024-11-19,1514,8,Machine Intelligence Group
AI06930,AI Consultant,107230,SE,CT,Australia,S,Australia,50,"Computer Vision, SQL, Tableau",Associate,9,Real Estate,2024-12-11,2025-01-30,1226,5,Autonomous Tech
AI06931,Robotics Engineer,200260,EX,PT,Australia,L,Australia,0,"PyTorch, NLP, Docker",Master,10,Retail,2025-03-31,2025-04-29,724,6,Neural Networks Co
AI06932,Data Engineer,76845,EN,FL,Netherlands,S,Netherlands,100,"Deep Learning, Python, TensorFlow, Computer Vision",Associate,0,Real Estate,2025-01-25,2025-03-21,1166,7,Machine Intelligence Group
AI06933,Robotics Engineer,91357,MI,CT,United Kingdom,L,Denmark,0,"SQL, Kubernetes, NLP, Scala",Associate,4,Energy,2025-03-27,2025-05-25,1542,7,Smart Analytics
AI06934,AI Software Engineer,74956,SE,CT,Austria,S,France,0,"GCP, Java, MLOps, Azure, PyTorch",Associate,6,Automotive,2024-12-25,2025-01-24,1186,7,DeepTech Ventures
AI06935,AI Research Scientist,77688,MI,PT,India,M,India,50,"SQL, TensorFlow, Kubernetes, Hadoop, Linux",PhD,4,Government,2024-10-15,2024-11-16,1748,9,AI Innovations
AI06936,Research Scientist,254532,EX,FL,United States,L,United States,100,"Git, Deep Learning, Tableau, Docker, GCP",Associate,13,Transportation,2024-05-09,2024-06-18,1752,9,Advanced Robotics
AI06937,Machine Learning Researcher,55604,MI,PT,India,S,India,100,"Scala, Git, Linux",Associate,3,Technology,2025-04-22,2025-06-23,2236,8,Autonomous Tech
AI06938,Data Engineer,65785,EN,PT,Netherlands,M,Switzerland,0,"Kubernetes, Scala, R, Docker, Deep Learning",PhD,1,Energy,2024-05-25,2024-06-12,2319,9,Algorithmic Solutions
AI06939,Head of AI,345399,EX,FT,Switzerland,M,India,0,"Python, AWS, Tableau",Bachelor,11,Automotive,2024-02-24,2024-05-03,1298,9,TechCorp Inc
AI06940,Computer Vision Engineer,88041,MI,FT,Ireland,L,Norway,100,"Scala, Data Visualization, Tableau, R",Associate,3,Healthcare,2025-03-16,2025-05-28,639,6,Future Systems
AI06941,AI Specialist,99546,SE,FL,Netherlands,S,Netherlands,50,"GCP, TensorFlow, Java",PhD,5,Gaming,2024-05-17,2024-06-02,1116,5,Autonomous Tech
AI06942,NLP Engineer,80527,EN,PT,Sweden,L,Sweden,100,"MLOps, Scala, Python, Azure, Hadoop",PhD,1,Telecommunications,2025-01-27,2025-02-15,1817,6,Advanced Robotics
AI06943,Principal Data Scientist,47400,EN,FT,India,M,India,100,"NLP, AWS, Computer Vision, SQL, Git",Bachelor,0,Consulting,2024-05-17,2024-07-24,1886,7,Cloud AI Solutions
AI06944,ML Ops Engineer,81817,EN,FL,Singapore,M,India,50,"R, Linux, Deep Learning",PhD,1,Government,2024-05-15,2024-06-01,1556,9,Advanced Robotics
AI06945,Data Analyst,91384,SE,PT,China,M,China,0,"Data Visualization, TensorFlow, Kubernetes, Hadoop, Azure",Bachelor,7,Manufacturing,2024-01-28,2024-03-07,1187,9,AI Innovations
